https://www.bike-discount.de/en/kalkhoff-image-5.b-excite-abs-wave	Kalkhoff Image 5.B Excite+ ABS Wave	€4,299.00	aluminium	"29"""	milkbrown glossy	unknown
https://www.bike-discount.de/en/kalkhoff-image-5.b-advance-abs	Kalkhoff Image 5.B Advance+ ABS	€3,399.00	aluminium	"29"""	diamondblack matt	unknown
https://www.bike-discount.de/en/kalkhoff-image-5.b-advance-1	Kalkhoff Image 5.B Advance+	€3,399.00	aluminium	"29"""	diamondblack matt	unknown
https://www.bike-discount.de/en/kalkhoff-image-5.b-advance-wave-1	Kalkhoff Image 5.B Advance+ Wave	€3,299.00	aluminium	"29"""	skygrey glossy	unknown
https://www.bike-discount.de/en/kalkhoff-image-5.b-move-1	Kalkhoff Image 5.B Move+	€2,699.00	aluminium	"29"""	diamondblack matt	unknown
https://www.bike-discount.de/en/kalkhoff-image-5.b-move-2	Kalkhoff Image 5.B Move+	€2,999.00	aluminium	"29"""	starwhite glossy	unknown
https://www.bike-discount.de/en/kalkhoff-image-5.b-move-4	Kalkhoff Image 5.B Move+	€2,899.00	aluminium	"29"""	diamondblack matt	unknown
https://www.bike-discount.de/en/kalkhoff-image-5.b-move-wave-2	Kalkhoff Image 5.B Move+ Wave	€2,899.00	aluminium	"29"""	starwhite glossy	unknown
https://www.bike-discount.de/en/kalkhoff-image-3.b-excite-wave-2	Kalkhoff Image 3.B Excite Wave	€2,999.00	aluminium	"28"""	mineralgreen matt	unknown
https://www.bike-discount.de/en/kalkhoff-image-3.b-excite-wave-1	Kalkhoff Image 3.B Excite Wave	€3,099.00	aluminium	"28"""	mineralgreen matt	unknown
https://www.bike-discount.de/en/kalkhoff-image-5.b-excite-abs	Kalkhoff Image 5.B Excite+ ABS	€4,099.00	aluminium	"29"""	diamondblack matt	unknown
https://www.bike-discount.de/en/mondraker-crafty-se	Mondraker CRAFTY SE	€4,599.00	aluminium	"29"""	Black - Blue	unknown
https://www.bike-discount.de/en/mondraker-raze	Mondraker RAZE	€1,999.00	aluminium	"29"""	Black - Dirty white	unknown
https://www.bike-discount.de/en/mondraker-play-26-1	Mondraker PLAY 26	€1,799.00	aluminium	"26"""	British Racing Green - Racing Silver - Yellow	15.7 kg
https://www.bike-discount.de/en/mondraker-raze-carbon-rr	Mondraker RAZE CARBON RR	€5,299.00	Carbon	"29"""	Deep Purple - Light Blue	13.1 kg
https://www.bike-discount.de/en/mondraker-prime-29-2	Mondraker PRIME 29	€2,599.00	Alumimium	"29"""	Marlin Blue - Racing Silver	22.5 kg
https://www.bike-discount.de/en/mondraker-prime-r-1	Mondraker PRIME R	€3,499.00	Alumimium	"29"""	Orange - Dirty White	23.3 kg
https://www.bike-discount.de/en/mondraker-grommy-12-1	Mondraker GROMMY 12	€449.00	aluminium	"12"""	black	7.5 kg
https://www.bike-discount.de/en/radon-r1-disc-tiagra-2	Radon R1 Disc Tiagra	€1,039.20	aluminium	"28"""	steahlthgrey / deepblack	ab 9,90 kg
https://www.bike-discount.de/en/radon-relate-9.0-750-ms	Radon Relate 9.0 750 MS	€3,199.20	aluminium	"28"""	puregrey / coolgray	ab 25,90 kg
https://www.bike-discount.de/en/conway-cairon-suv-5.0-1	Conway CAIRON SUV 5.0	€2,699.00	aluminium	"27.5""x2.4"	red metallic / shadowgrey metallic	unknown
https://www.bike-discount.de/en/conway-wme-4.7-1	Conway WME 4.7	€2,499.00	Carbon	"27,5 """	turquoise fade / red	unknown
https://www.bike-discount.de/en/conway-wme-6.7-1	Conway WME 6.7	€3,599.00	Carbon	"27.5""x2.4"	flip flop / chrome	unknown
https://www.bike-discount.de/en/conway-xyron-s-4.9-3	Conway Xyron S 4.9	€3,999.00	aluminium	"29"""	anthracite matt / black metallic	unknown
https://www.bike-discount.de/en/conway-xyron-s-9.9-mx	Conway Xyron S 9.9 MX	€8,799.96	Carbon	"Front: 29""; Rear: 27,5"""	blue metallic fade / bronze	unknown
